Rate,Blockheight
20.9,19740820
131.5,19740818
36.5,19740817
0.0,19740501
14.0,19740404
0.0,19740381
0.0,19740304
0.0,19740266
0.0,19740266
0.0,19740253
0.0,19740199
0.0,19740136
0.0,19740077
0.0,19740076
0.0,19740060
0.0,19740026
0.0,19739860
0.0,19739782
0.0,19739714
4.5,19739679
4.4,19739649
4.3,19739610
4.3,19739609
4.3,19739604
4.3,19739604
4.3,19739600
4.3,19739600
4.3,19739595
4.3,19739595
4.3,19739590
4.3,19739590
4.0,19739484
3.9,19739450
0.0,19739442
3.7,19739396
0.0,19739269
996.6,19739042
996.6,19739042
2.7,19739032
1000.0,19739006
0.0,19738991
2.6,19738989
2.4,19738905
0.0,19738804
0.0,19738801
0.0,19738791
1.9,19738744
0.6,19738721
1.6,19738615
0.0,19738613
1.6,19738611
1.5,19738601
0.0,19738483
1.2,19738470
0.0,19738401
0.0,19738397
0.0,19738397
59.0,19738390
0.0,19738390
59.0,19738390
30.0,19738388
29.9,19738386
0.0,19738383
0.0,19738383
0.9,19738380
0.0,19738329
0.3,19738176
0.3,19738175
278.9,19738172
0.0,19738038
0.0,19738036
0.0,19738032
0.0,19737927
0.0,19737922
0.0,19737875
0.0,19737867
0.0,19737856
0.0,19737830
0.0,19737791
0.0,19737734
0.0,19737722
0.0,19737713
299.5,19737691
299.9,19737684
0.0,19737677
0.0,19737673
0.0,19737672
0.0,19737671
0.0,19737656
0.0,19737599
0.0,19737585
0.0,19737444
0.0,19737431
0.0,19737360
0.0,19737258
0.0,19737210
0.0,19737178
0.0,19737116
0.0,19737099
0.0,19737049
0.0,19737034
0.0,19736999
0.0,19736931
0.0,19736929
0.0,19736895
26.8,19736883
0.0,19736882
0.0,19736867
0.0,19736819
0.0,19736807
0.0,19736792
0.0,19736779
0.0,19736771
0.0,19736768
0.0,19736765
0.0,19736762
0.0,19736762
0.0,19736761
0.0,19736754
0.0,19736753
0.0,19736747
0.0,19736737
0.0,19736736
0.0,19736710
0.0,19736710
0.0,19736703
0.0,19736703
0.0,19736621
0.0,19736618
719.5,19736618
14.0,19736610
0.0,19736605
0.0,19736605
0.0,19736581
0.0,19736576
0.0,19736533
0.0,19736532
0.0,19736532
0.0,19736530
0.0,19736528
0.0,19736515
0.0,19736505
26.5,19736494
719.8,19736440
0.0,19736437
721.5,19736429
0.0,19736428
0.0,19736419
0.0,19736412
85.9,19736396
0.0,19736338
0.0,19736311
0.0,19736191
1.6,19736167
1.5,19736117
0.0,19736106
0.0,19736083
0.0,19736065
1.3,19736059
0.7,19735892
0.0,19735873
0.0,19735675
0.0,19735557
0.0,19735543
0.0,19735497
0.0,19735440
0.0,19735438
0.0,19735399
0.0,19735388
0.0,19735363
15.0,19735300
0.0,19735271
0.0,19735202
0.0,19735202
0.0,19735199
0.0,19735146
11.8,19735091
0.0,19735071
0.0,19735057
0.0,19735051
10.3,19735010
300.0,19734985
0.0,19734977
0.0,19734977
0.0,19734954
0.0,19734946
8.1,19734871
0.0,19734857
0.0,19734856
4.6,19734824
725.0,19734782
5.5,19734715
0.0,19734574
0.0,19734573
0.0,19734571
0.0,19734570
0.0,19734569
0.0,19734559
3.7,19734481
0.0,19734465
0.0,19734404
31.6,19734308
703.6,19734290
29.9,19734247
0.0,19734128
25.0,19733982
25.0,19733981
990.9,19733946
23.4,19733892
22.0,19733799
29.9,19733750
0.0,19733704
9.1,19733690
0.0,19733689
8.5,19733655
0.0,19733634
15.0,19733558
0.0,19733557
3.2,19733505
300.0,19733216
300.0,19733199
0.0,19733153
4.1,19733124
0.0,19733077
4.0,19733076
0.0,19733075
0.0,19733075
0.0,19733074
0.0,19733048
0.0,19733045
0.0,19733035
0.0,19732993
300.0,19732987
300.0,19732986
300.0,19732984
300.0,19732983
0.0,19732881
0.0,19732846
0.0,19732846
171.9,19732814
920.0,19732795
253.0,19732730
253.0,19732729
0.0,19732681
2.8,19732627
6.8,19732622
233.3,19732596
275.4,19732427
0.0,19732409
278.4,19732390
273.1,19732383
5.7,19732377
5.5,19732349
5.5,19732338
2.0,19732338
5.5,19732337
245.8,19732329
5.4,19732322
5.1,19732261
5.1,19732260
0.0,19732259
0.0,19732246
1.6,19732209
4.9,19732207
4.9,19732206
4.8,19732200
4.6,19732150
4.5,19732136
64.4,19732125
242.9,19732120
0.9,19731972
0.0,19731905
0.0,19731879
3.2,19731858
0.5,19731816
0.0,19731801
0.0,19731640
0.0,19731200
0.0,19731198
0.0,19731055
0.0,19731055
0.1,19731007
0.0,19730847
0.0,19730820
0.0,19730820
0.0,19730780
0.0,19730757
0.0,19730548
0.0,19730531
0.0,19730531
0.0,19730499
0.0,19730498
0.0,19730496
0.0,19730480
0.0,19730480
0.0,19730471
0.0,19730471
0.0,19730401
0.0,19730401
0.0,19730207
0.0,19730202
0.0,19730198
0.0,19730194
0.0,19729975
0.0,19729968
0.0,19729968
0.0,19729953
0.0,19729917
0.0,19729857
0.0,19729677
0.0,19729601
0.0,19729579
279.0,19729554
0.1,19729497
0.0,19729463
0.0,19729368
0.0,19729356
0.0,19729349
0.0,19729343
0.0,19729343
0.0,19729343
280.0,19729333
280.0,19729331
0.0,19729260
0.0,19729256
0.0,19729236
0.0,19729235
0.0,19729195
0.0,19729188
2.7,19729163
0.0,19729163
0.0,19729077
0.0,19729022
0.0,19728889
0.0,19728767
0.0,19728620
1.0,19728527
0.0,19728525
0.0,19728467
0.6,19728392
0.0,19728376
0.5,19728352
0.4,19728323
0.2,19728259
0.0,19728239
0.0,19728230
0.0,19728169
0.0,19727983
0.0,19727977
0.0,19727776
0.0,19727682
0.0,19727447
149.7,19727446
0.0,19727396
216.3,19727388
0.0,19727375
0.0,19727142
0.6,19727098
0.0,19727097
60.0,19727039
0.4,19727022
0.0,19727022
0.0,19727017
0.4,19727008
0.4,19726992
0.0,19726925
230.0,19726923
300.0,19726911
0.0,19726876
0.0,19726876
31.7,19726843
31.7,19726843
31.7,19726840
0.0,19726668
300.0,19726657
0.0,19726654
25.0,19726497
0.0,19726258
0.0,19726114
0.0,19725906
0.0,19725884
29.3,19725841
29.3,19725841
0.0,19725600
0.0,19725600
0.1,19725596
0.0,19725424
0.0,19725420
0.0,19725408
0.0,19725345
0.0,19725239
0.0,19725208
0.0,19725139
0.0,19725138
0.0,19725104
67.0,19724710
0.0,19724526
17.8,19724525
13.3,19724390
0.0,19724355
0.0,19724354
0.0,19724354
0.0,19724353
0.0,19724352
0.0,19724314
0.0,19724082
0.0,19724059
0.0,19723973
0.0,19723973
4.8,19723970
4.8,19723970
1.8,19723902
1.8,19723901
0.3,19723867
0.3,19723867
0.0,19723817
0.0,19723795
0.0,19723795
0.0,19723779
0.0,19723778
27.1,19723689
0.0,19723497
0.0,19723398
45.4,19723395
0.0,19723340
0.0,19723256
0.0,19723098
0.0,19722645
9.4,19722625
0.0,19722614
0.0,19722582
0.0,19722551
47.0,19722456
0.0,19722293
0.0,19722291
0.0,19722290
0.0,19722237
0.0,19722227
0.0,19722222
0.0,19722082
0.0,19722010
31.2,19721976
0.0,19721499
0.0,19721464
15.0,19721453
22.1,19721387
0.0,19721313
0.0,19721287
0.0,19721237
0.0,19720904
0.0,19720640
11.1,19720417
46.8,19720417
0.0,19719804
0.0,19719589
0.0,19719589
0.0,19719584
0.0,19719499
0.0,19719436
43.0,19719420
43.0,19719419
0.0,19719312
0.0,19718948
0.0,19718894
0.0,19718751
0.0,19718677
27.6,19718498
20.0,19718498
27.5,19718492
27.5,19718492
210.0,19718490
22.1,19718186
16.6,19718186
22.1,19718186
22.1,19718184
22.0,19718181
0.0,19718164
0.0,19718161
19.9,19718158
20.0,19718156
56.2,19718154
16.1,19718151
20.4,19718087
0.0,19718074
0.0,19717982
0.0,19717982
11.4,19717840
0.0,19717551
210.0,19717152
315.0,19717116
6.5,19717080
0.0,19716894
31.3,19716703
32.0,19716699
39.4,19716653
3.6,19716637
42.9,19716563
25.0,19716520
2.7,19716499
2.7,19716497
19.0,19716420
0.0,19716291
0.0,19716182
0.0,19716179
35.0,19716164
32.2,19715988
20.0,19715556
18.5,19715459
17.7,19715413
22.7,19715411
0.0,19715337
15.5,19715280
29.2,19715228
0.0,19715154
20.0,19715144
0.0,19715098
0.0,19715088
44.6,19715049
0.0,19714999
0.0,19714888
0.0,19714835
32.1,19714807
14.2,19714792
0.0,19714700
0.0,19714655
10.4,19714566
20.0,19714558
0.0,19714557
32.2,19714477
20.0,19714477
32.2,19714477
0.0,19714467
0.0,19714226
0.0,19714027
0.0,19713944
0.0,19713942
28.9,19713915
0.0,19713883
32.0,19713784
0.0,19713774
3.0,19713184
3.8,19713014
33.7,19712819
13.6,19712462
0.0,19712120
0.0,19712118
4.6,19712044
0.0,19712032
0.9,19711991
21.5,19711959
37.5,19711948
19.4,19711832
0.0,19711799
0.0,19711745
0.0,19711652
0.0,19711648
0.0,19711646
0.0,19711632
3.8,19711594
3.8,19711567
21.0,19711560
35.2,19711240
35.9,19711232
0.0,19711230
23.1,19711188
0.0,19711048
21.8,19711041
21.8,19711041
20.3,19710980
12.4,19710975
12.4,19710975
28.0,19710973
19.6,19710970
20.0,19710968
0.0,19710958
0.0,19710903
47.3,19710780
15.0,19710692
0.0,19710554
23.5,19710483
23.5,19710482
0.0,19710412
21.3,19710346
0.0,19710339
57.2,19710300
20.4,19710293
20.0,19710272
20.0,19710272
20.0,19710206
17.0,19709798
17.0,19709797
14.0,19709621
12.5,19709527
12.1,19709511
251.4,19709405
47.6,19709232
0.0,19709228
0.0,19709187
7.8,19709180
7.8,19709180
7.8,19709179
0.0,19709117
2.7,19708899
3.4,19708784
18.0,19708767
18.0,19708640
1.9,19708640
0.0,19708014
17.6,19707960
17.6,19707959
17.6,19707959
14.5,19707729
14.4,19707726
14.4,19707720
14.4,19707719
13.0,19707406
0.0,19707309
0.0,19707235
9.5,19707192
9.1,19707167
35.0,19707126
4.7,19706799
4.2,19706622
0.0,19706609
46.5,19705833
24.7,19705671
1.5,19705627
0.8,19705368
54.4,19705334
71.6,19705333
0.7,19705329
0.7,19705328
0.7,19705327
0.7,19705324
0.0,19705254
17.9,19705250
16.9,19705186
0.0,19705014
19.1,19704997
0.0,19704982
0.0,19704936
12.5,19704916
0.0,19704898
11.5,19704852
11.7,19704828
24.5,19704765
0.0,19704725
0.0,19704460
0.0,19704375
0.0,19704364
35.3,19704126
201.8,19704106
12.7,19704048
5.0,19703579
920.0,19703543
56.6,19703417
35.9,19703272
700.0,19703110
0.0,19703088
0.0,19703086
0.0,19703084
0.0,19703079
0.0,19703077
0.0,19703075
0.0,19703074
0.0,19703053
21.9,19702906
0.0,19702903
20.8,19702838
0.0,19702754
300.0,19702680
0.0,19702515
3.0,19702506
14.4,19702455
2.2,19702201
1.9,19702089
4.1,19702082
6.9,19701989
51.2,19701927
0.0,19701767
0.0,19701733
0.0,19701434
0.0,19701247
3.9,19700977
0.0,19700967
1.1,19700961
0.0,19700925
1.0,19700897
300.0,19700876
0.0,19700787
0.0,19700414
0.0,19700397
49.6,19700342
49.6,19700326
49.6,19700302
49.0,19700265
49.0,19700265
0.0,19700226
0.0,19700131
1.6,19700001
4.5,19699957
0.0,19699951
0.0,19699829
0.0,19699774
4.5,19699769
0.0,19699440
0.0,19699264
55.0,19699156
28.5,19699057
2.3,19698978
0.0,19698926
0.0,19698925
2.1,19698882
2.1,19698882
34.7,19698876
23.7,19698876
0.0,19698857
1.1,19698411
0.0,19698218
0.0,19698215
0.0,19698195
0.0,19698186
42.7,19698101
0.0,19698090
0.0,19698087
0.0,19697911
26.1,19697878
0.0,19697801
0.0,19697774
0.0,19697770
0.0,19697766
20.6,19697543
0.0,19697251
0.0,19697246
0.0,19697221
0.0,19697214
0.0,19697209
0.0,19697134
70.8,19697098
12.6,19696840
705.0,19696727
260.0,19696504
705.0,19696314
0.0,19696194
0.0,19696188
29.9,19695888
0.0,19695814
0.0,19695750
0.0,19695744
0.0,19695717
25.8,19695656
40.0,19695630
0.0,19695600
0.0,19695600
0.0,19695354
0.0,19695287
0.0,19695254
0.0,19695232
0.0,19695034
40.7,19694764
63.1,19694716
0.0,19694570
0.0,19694512
0.0,19694398
0.0,19694330
0.0,19694236
0.0,19694164
0.0,19694107
0.0,19694087
0.0,19693809
0.0,19693543
0.0,19693529
0.0,19693399
0.0,19693354
0.0,19693347
0.0,19693323
0.0,19693256
0.0,19693241
0.0,19693222
0.0,19692908
0.0,19692903
0.0,19692902
0.0,19692866
0.0,19692815
0.0,19692803
1.0,19692754
0.0,19692672
0.0,19692668
0.0,19692627
0.0,19692619
16.1,19692609
0.0,19692568
0.0,19692446
0.0,19692264
0.0,19692180
0.0,19692112
15.0,19692096
0.0,19692081
0.0,19691860
0.0,19691650
0.0,19691489
19.4,19691474
0.0,19691302
8.5,19691301
8.4,19691284
0.0,19691106
0.0,19691034
0.2,19691017
0.0,19691017
0.0,19691017
0.0,19690861
44.6,19690728
0.0,19690700
0.0,19690642
0.0,19690563
280.0,19690558
2.5,19690519
24.9,19690368
0.0,19690359
26.2,19690357
0.0,19690191
0.0,19689983
0.0,19689916
0.0,19689881
0.0,19689877
0.0,19689869
175.7,19689864
0.0,19689863
280.0,19689777
0.0,19689739
0.0,19689739
0.0,19689731
0.0,19689731
0.0,19689730
0.0,19689729
0.0,19689714
0.0,19689714
0.0,19689712
0.0,19689712
0.0,19689644
0.0,19689494
0.0,19689490
3.9,19689475
3.9,19689474
4.4,19689472
4.4,19689471
0.0,19689441
0.0,19689110
4.3,19689085
0.0,19688943
0.0,19688916
0.0,19688912
0.0,19688861
0.0,19688859
20.0,19688804
0.0,19688797
0.0,19688616
0.0,19688615
0.0,19688511
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688495
0.0,19688494
0.0,19688494
0.0,19688494
0.0,19688494
0.0,19688494
0.0,19688494
0.0,19688491
0.0,19688444
7.2,19688420
0.0,19688365
37.8,19688360
7.2,19688360
38.2,19688332
0.0,19688251
37.9,19688247
0.0,19688106
0.0,19688061
0.0,19688061
0.0,19687993
0.0,19687989
0.0,19687917
280.0,19687871
38.7,19687817
0.0,19687809
4.3,19687735
0.0,19687655
0.0,19687586
0.0,19687577
14.7,19687413
14.6,19687404
30.0,19687340
0.0,19687263
0.0,19687077
0.0,19686897
0.0,19686897
13.9,19686897
0.0,19686897
25.1,19686884
0.0,19686854
26.9,19686738
36.6,19686729
0.0,19686506
0.0,19686506
0.0,19686384
20.9,19686379
0.0,19686349
0.0,19686345
0.0,19686341
0.0,19686242
0.0,19686216
0.0,19686213
0.0,19686177
0.0,19686103
0.0,19686103
0.0,19686094
0.0,19686090
0.0,19686082
0.0,19686076
0.0,19686074
0.0,19685960
0.0,19685899
22.7,19685884
37.8,19685854
37.8,19685854
0.0,19685799
0.0,19685796
0.0,19685638
0.0,19685595
0.0,19685545
32.7,19685535
6.1,19685492
0.0,19685483
15.8,19685463
30.6,19685406
0.0,19685404
0.0,19685394
0.0,19685382
0.0,19685381
0.0,19685223
0.0,19685176
26.2,19685142
0.0,19685035
0.0,19684954
0.0,19684913
0.0,19684911
24.4,19684903
5.2,19684822
905.0,19684652
0.0,19684357
0.0,19684284
8.4,19683792
8.3,19683788
1.8,19683698
1.8,19683669
0.6,19683661
17.3,19683661
17.3,19683661
132.5,19683544
132.5,19683543
0.0,19683423
62.2,19683377
29.0,19683369
29.0,19683367
62.3,19683366
28.9,19683365
62.4,19683364
29.0,19683362
12.3,19683359
12.3,19683359
66.1,19683291
300.0,19683207
0.0,19683141
4.5,19682744
0.0,19682687
3.4,19682311
3.4,19682311
4.0,19682220
4.8,19682212
0.0,19682174
4.5,19682104
27.9,19682097
2.8,19682097
0.0,19682087
4.4,19682040
4.7,19682040
300.0,19682004
25.0,19681969
25.0,19681945
0.0,19681886
22.9,19681766
3.6,19681730
0.0,19681726
51.0,19681717
21.6,19681691
3.2,19681498
0.0,19681478
0.0,19681425
16.1,19681376
78.7,19681188
13.2,19681185
0.0,19681184
0.0,19681182
0.0,19681145
29.6,19681126
0.0,19681106
0.0,19681024
9.5,19680973
9.6,19680971
1.5,19680926
1.6,19680898
0.0,19680890
0.0,19680890
8.1,19680886
8.2,19680884
5.8,19680744
5.0,19680667
0.0,19680667
1.4,19680662
4.7,19680569
4.7,19680560
4.7,19680560
4.7,19680560
1.1,19680546
1.1,19680543
1.0,19680538
1.0,19680505
0.9,19680474
0.6,19680470
0.8,19680456
300.0,19680436
80.0,19680435
80.0,19680433
4.3,19680430
4.3,19680430
4.3,19680430
4.3,19680430
0.0,19680429
4.2,19680400
4.0,19680311
3.8,19680236
3.8,19680236
3.8,19680235
0.0,19680232
0.0,19680231
75.0,19680229
0.0,19680229
0.0,19680227
0.0,19680226
0.0,19680225
0.0,19680224
0.0,19680222
3.6,19680171
0.0,19680108
0.0,19680087
3.0,19679971
0.0,19679940
0.0,19679913
2.5,19679765
160.6,19679707
0.0,19679647
1.9,19679566
20.0,19679557
1.8,19679528
1.8,19679516
0.0,19679362
1.2,19679327
0.9,19679207
0.6,19679114
0.6,19679110
0.6,19679105
0.0,19679092
0.3,19679047
0.3,19679047
0.0,19679046
0.0,19679044
0.0,19679008
0.0,19678967
0.0,19678887
299.1,19678814
0.0,19678642
0.0,19678640
0.0,19678345
24.4,19678308
24.4,19678306
24.3,19678306
24.3,19678300
24.1,19678295
0.0,19678196
0.0,19678185
0.0,19678150
0.0,19678049
0.0,19678046
0.0,19677994
0.0,19677994
11.9,19677964
10.4,19677923
0.0,19677900
0.0,19677899
0.0,19677897
0.0,19677894
9.0,19677885
0.0,19677832
5.0,19677776
0.0,19677764
0.0,19677758
0.0,19677735
0.7,19677660
0.7,19677660
0.0,19677660
0.7,19677658
0.0,19677639
0.0,19677511
0.0,19677417
0.0,19677393
0.0,19677274
0.0,19677202
0.0,19677198
0.0,19677096
0.0,19677093
0.0,19677086
0.0,19677023
0.0,19677012
0.0,19676991
0.0,19676989
0.0,19676973
0.0,19676966
0.0,19676957
0.0,19676890
0.0,19676867
0.0,19676836
0.0,19676665
0.0,19676655
0.0,19676364
0.0,19676283
0.0,19676264
0.0,19676253
0.0,19676231
0.0,19676229
0.0,19676175
0.0,19676168
0.0,19675814
0.0,19675585
0.0,19675568
0.0,19675554
0.0,19675517
0.0,19675462
0.0,19675460
0.0,19675459
296.9,19675297
0.0,19675233
0.0,19675191
199.4,19675144
0.0,19674758
0.0,19674661
0.0,19674617
0.0,19674616
0.0,19674488
0.0,19674401
0.0,19674358
0.0,19674128
0.0,19673634
0.0,19673540
0.0,19673527
0.0,19673475
0.0,19673407
0.0,19673407
0.0,19673389
0.0,19673307
0.0,19673306
0.0,19673306
0.0,19673290
0.0,19673157
0.0,19673135
300.0,19673134
0.0,19673126
0.0,19673122
48.2,19673122
48.1,19673100
0.0,19673027
0.0,19672928
0.0,19672893
0.0,19672884
0.0,19672882
0.0,19672874
0.0,19672868
0.0,19672866
0.0,19672791
300.0,19672686
0.0,19672669
0.0,19672589
0.0,19672587
0.0,19672522
54.2,19672521
0.0,19672479
0.0,19672463
0.0,19672460
0.0,19672436
0.0,19672435
50.0,19672361
0.0,19672191
113.5,19672187
86.9,19671921
0.0,19671837
0.0,19671834
0.0,19671818
0.0,19671771
0.0,19671652
0.0,19671645
0.0,19671632
0.0,19671631
0.0,19671631
0.0,19671591
0.0,19671591
0.0,19671585
0.0,19671585
0.0,19671576
0.0,19671546
38.5,19671527
38.2,19671515
38.2,19671513
65.8,19671496
65.8,19671494
65.7,19671490
0.0,19671489
0.0,19671467
0.0,19671317
63.6,19671304
0.0,19671178
83.4,19671005
0.0,19670992
86.3,19670877
27.0,19670876
238.2,19670874
238.2,19670874
86.3,19670874
26.9,19670874
26.9,19670874
25.0,19670872
117.1,19670650
16.2,19670650
259.8,19670489
259.8,19670487
87.4,19670474
14.5,19670466
34.6,19670330
34.3,19670310
25.0,19670309
0.0,19670305
0.0,19670299
65.3,19670164
130.8,19670144
0.0,19670074
0.0,19670062
27.5,19669904
27.5,19669904
0.0,19669866
0.0,19669735
0.0,19669735
0.0,19669631
0.0,19669631
25.0,19669611
25.1,19669579
0.0,19669574
0.0,19669574
0.0,19669559
0.0,19669557
0.0,19669465
0.0,19669451
82.0,19669133
0.0,19669097
0.0,19669043
15.7,19669017
0.0,19669013
0.0,19668852
0.0,19668799
0.0,19668641
0.0,19668461
6.1,19668442
24.9,19668245
25.0,19668243
124.9,19668243
124.9,19668241
6.2,19668241
6.2,19668241
4.7,19668239
4.7,19668239
0.0,19668200
0.0,19668199
0.0,19668198
45.9,19668075
0.0,19667982
0.0,19667898
22.2,19667871
20.1,19667743
0.0,19667731
19.0,19667701
17.0,19667496
0.0,19667200
0.0,19667200
11.6,19667137
0.0,19667044
9.8,19667027
0.0,19667001
0.0,19666970
0.0,19666968
0.0,19666965
7.3,19666881
0.0,19666707
4.8,19666669
17.0,19666651
0.0,19666607
0.0,19666607
0.0,19666469
0.0,19666408
21.8,19666115
58.2,19666105
0.0,19666074
21.2,19666073
20.3,19666022
286.5,19665891
0.0,19665838
0.0,19665836
44.6,19665749
0.0,19665749
25.0,19665702
0.0,19665680
0.0,19665626
0.0,19665554
0.0,19665533
0.0,19665290
0.0,19665252
43.9,19665252
43.9,19665244
22.0,19665136
0.0,19665016
0.0,19665003
0.0,19664954
0.0,19664727
0.0,19664029
23.1,19663992
20.0,19663958
0.0,19663848
20.0,19663825
0.0,19663746
59.5,19663516
20.0,19663516
20.0,19663497
0.0,19663480
0.0,19663480
19.9,19663465
19.9,19663465
19.0,19663463
60.6,19663463
19.0,19663463
995.4,19663461
19.4,19663461
19.4,19663461
19.0,19663438
18.3,19663390
69.4,19663340
16.6,19663288
57.6,19663266
16.0,19663251
0.0,19663246
15.1,19663201
0.0,19663196
13.7,19663118
0.0,19663097
0.0,19663072
12.1,19663022
10.7,19662938
0.0,19662851
61.5,19662851
63.2,19662803
63.2,19662803
277.2,19662749
19.0,19662698
300.0,19662670
0.0,19662660
0.0,19662659
0.0,19662658
0.0,19662643
0.0,19662540
15.8,19662466
0.0,19662464
300.0,19662443
15.3,19662436
299.7,19662426
0.0,19662415
0.0,19662335
300.0,19662329
12.5,19662268
0.0,19662266
0.0,19662264
0.0,19662249
0.0,19662249
0.0,19662189
0.0,19662064
8.9,19662055
8.6,19662034
0.0,19662028
0.0,19662025
0.0,19661966
1000.0,19661889
3.7,19661661
6.1,19661644
6.1,19661644
0.0,19661635
0.0,19661594
0.0,19661575
5.6,19661521
19.0,19661460
0.0,19661453
0.0,19661382
0.0,19661381
0.0,19661307
0.0,19661298
0.0,19661095
0.0,19661094
3.8,19661069
0.0,19660853
0.0,19660797
0.0,19660776
2.2,19660699
0.0,19660634
0.0,19660633
0.0,19660603
1.7,19660558
1.3,19660470
4.3,19660416
0.0,19660329
0.0,19660328
0.0,19660296
0.0,19660226
3.7,19660175
3.7,19660173
18.4,19660092
18.5,19660089
18.9,19660084
3.4,19660083
69.9,19660081
0.0,19660081
0.0,19660080
69.9,19660079
0.0,19660079
3.4,19660077
1000.0,19660076
1000.0,19660075
280.0,19660026
0.0,19660022
0.0,19660021
0.0,19660020
276.1,19660016
3.2,19660005
3.2,19660000
299.9,19659972
3.1,19659953
3.0,19659952
3.0,19659952
2.9,19659909
2.9,19659908
0.0,19659819
29.0,19659806
2.7,19659803
28.9,19659801
2.6,19659793
2.6,19659792
2.6,19659790
2.6,19659782
2.6,19659780
28.9,19659777
28.9,19659771
29.0,19659768
28.9,19659765
2.5,19659759
2.5,19659758
28.4,19659706
0.0,19659631
2.1,19659595
0.0,19659594
2.9,19659590
2.0,19659585
0.0,19659582
1.9,19659549
0.0,19659509
1.7,19659477
29.0,19659471
29.0,19659471
1.7,19659469
0.0,19659468
34.8,19659425
1.6,19659423
1.6,19659422
1.5,19659373
0.0,19659301
0.0,19659271
28.7,19659239
28.7,19659239
28.0,19659220
28.0,19659220
1.0,19659220
28.0,19659218
0.9,19659160
0.7,19659092
0.7,19659085
0.7,19659082
0.6,19659079
29.0,19659075
29.0,19659074
0.6,19659071
0.0,19659069
0.6,19659068
0.0,19659068
0.6,19659058
0.6,19659057
0.6,19659048
0.6,19659047
0.6,19659045
0.5,19659044
0.5,19659042
0.5,19659041
0.5,19659039
0.5,19659018
0.5,19659017
0.0,19659017
0.0,19659004
0.0,19658904
0.0,19658874
0.0,19658874
0.0,19658857
261.5,19658626
0.0,19658621
39.7,19658581
0.0,19658560
0.0,19658466
0.0,19658416
0.0,19658415
0.0,19658388
0.0,19658382
17.7,19658365
17.7,19658364
0.0,19658341
16.8,19658339
0.0,19658281
0.0,19658276
0.0,19658239
10.8,19658162
5.3,19658001
4.8,19657986
4.7,19657985
4.2,19657968
4.2,19657968
0.0,19657961
0.0,19657948
0.0,19657939
0.0,19657918
0.0,19657885
42.6,19657862
0.0,19657761
0.0,19657754
0.0,19657752
0.0,19657751
0.0,19657733
900.0,19657732
0.0,19657730
0.0,19657724
296.3,19657723
900.0,19657719
38.2,19657708
0.0,19657661
30.5,19657508
0.0,19657505
0.0,19657504
0.0,19657503
0.0,19657381
22.5,19657303
0.0,19657298
0.0,19657298
0.0,19657261
0.0,19657258
0.0,19657190
0.0,19657190
0.0,19657172
15.9,19657132
0.0,19657040
11.9,19657032
10.9,19657004
0.0,19656932
0.0,19656819
0.0,19656778
41.3,19656749
0.0,19656699
39.4,19656674
0.0,19656387
0.0,19656378
0.0,19656376
0.0,19656037
0.0,19655953
17.6,19655772
17.5,19655766
0.0,19655751
62.2,19655744
16.7,19655736
0.0,19655536
7.0,19655339
0.0,19655274
0.0,19655270
0.0,19655254
8.5,19655242
0.0,19655237
4.5,19655234
4.4,19655230
3.9,19655210
0.0,19655174
0.0,19655115
1.4,19655110
0.0,19655086
0.0,19655059
0.0,19655057
0.0,19655046
